# 
# Header Description:
# 
# Version: v3.1.0.3 Platform: 14 Manufacturer: samsung Model: SM-M346B GNSS Hardware Model Name: S.LSI,K050,SPOTNAV_4.11.0_25_E17P
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# Pressure,utcTimeMillis,elapsedRealtimeNanos,PressureHpa
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,12.9283631000,77.5201879000,751.0999755859375,0.10623313,18.0,2.9717562,1730968852443,0.44,180.0,1732709706855751,3.077543,0,,,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,8,0.0,15,376868927962808,10,41.900001525878906,-397.9476623535156,0.07344246655702591,19,-7954.815324618568,0.1470780074596405,1575420030,,,,0,,1,1.2999999523162842,36.900001525878906,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,4,0.0,15,376868929932145,24,26.700000762939453,-344.0874938964844,0.21236379444599152,16,0.0,0.1501624435186386,1575420030,,,,0,,1,1.2999999523162842,21.700000762939453,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,27,0.0,15,376868926906910,29,24.399999618530273,-116.97957611083984,0.2657030522823334,16,0.0,0.18787862360477448,1575420030,,,,0,,1,1.2999999523162842,19.399999618530273,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,11,0.0,239,42050927716954,14,34.599998474121094,-234.71849060058594,0.11413440108299255,16,0.0,0.08070443570613861,1602000000,,,,0,,3,1.2999999523162842,29.600000381469727,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,13,0.0,47,376854871720157,16,32.20000076293945,319.1795654296875,0.13516435027122498,16,0.0,0.09557471424341202,1561097980,,,,0,,5,1.2999999523162842,27.200000762939453,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,41,0.0,47,376854917564622,18,30.600000381469727,555.5264282226562,0.1525878757238388,16,0.0,0.1078948900103569,1561097980,,,,0,,5,1.2999999523162842,25.600000381469727,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,9,0.0,47,376854871932266,19,29.799999237060547,-21.94542121887207,0.16259105503559113,16,0.0,0.11496813595294952,1561097980,,,,0,,5,1.2999999523162842,24.799999237060547,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,6,0.0,47,376854872812517,20,29.100000381469727,-36.74531173706055,0.17217335104942322,16,0.0,0.12174377590417862,1561097980,,,,0,,5,1.2999999523162842,24.100000381469727,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,9,0.0,239,42050926295938,21,28.5,588.2932739257812,0.18107740581035614,16,0.0,0.12803983688354492,1600875010,,,,0,,3,1.2999999523162842,23.5,0.0,0.0,0.0,0.0,C,1863753334030021,
Raw,1730968851000,1835173621,18,0.0,-1415004067164873472,0.0,50.034610748291016,39.681968688964844,0.0,0,7,0.0,47,376854876955426,22,27.5,-130.36126708984375,0.1975308656692505,16,0.0,0.1396740823984146,1561097980,,,,0,,5,1.2999999523162842,22.5,0.0,0.0,0.0,0.0,C,1863753334030021,
